"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"It's been a long road, but we're far better off than we were eight years ago. https://t.co/o8UdtCezYE",FALSE,8127,NA,2016-09-02 17:01:55,FALSE,NA,"771755042391097345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2302,FALSE,FALSE,NA,NA
"The economy added 151,000 jobs in August—extending the longest streak of total job growth on record.",FALSE,8372,NA,2016-09-02 15:10:40,FALSE,NA,"771727047710412800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2211,FALSE,FALSE,NA,NA
"Senate leaders return from recess next week. They need to get to work on a vote for Judge Garland—say so. https://t.co/pdRYkz7kFV #DoYourJob",FALSE,2971,NA,2016-09-01 21:06:14,FALSE,NA,"771454141801439233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",810,FALSE,FALSE,NA,NA
"Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs. https://t.co/ScbkMVcovu",FALSE,8668,NA,2016-09-01 19:33:21,FALSE,NA,"771430763069788160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2571,FALSE,FALSE,NA,NA
"RT @WhiteHouse: ""There's no conflict between a healthy economy and a healthy planet."" —@POTUS https://t.co/kLOKgyiEvf https://t.co/GL2z2FHN…",FALSE,0,NA,2016-09-01 17:07:17,FALSE,NA,"771394007196798976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",924,TRUE,FALSE,NA,NA
"Stay in the loop with important facts, brought to you weekly. Join @OFA's Truth Team: https://t.co/YNdzkLi9cb",FALSE,1419,NA,2016-09-01 16:00:17,FALSE,NA,"771377146820300800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",343,FALSE,FALSE,NA,NA
"Senate leaders need to hear you expect a vote on Judge Garland when recess ends—say you'll let them know: https://t.co/ETmcpsRRY6 #DoYourJob",FALSE,2688,NA,2016-08-31 19:42:44,FALSE,NA,"771070737624866816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",735,FALSE,FALSE,NA,NA
"We can't afford to have a Supreme Court that's short-handed. Here's why: https://t.co/XcIRdewObs",FALSE,2253,NA,2016-08-31 17:38:19,FALSE,NA,"771039428986871808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",672,FALSE,FALSE,NA,NA
"The American people need their legislators to be dedicated to solutions, not obstruction. #DoYourJob https://t.co/mrTXe8sti6",FALSE,7312,NA,2016-08-31 16:24:53,FALSE,NA,"771020947184754688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2919,FALSE,FALSE,NA,NA
"Senate leaders have a job to do—join the thousands reminding them when they reconvene next week. https://t.co/FWsdVnejYH #DoYourJob",FALSE,2541,NA,2016-08-30 22:17:40,FALSE,NA,"770747342249046017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",701,FALSE,FALSE,NA,NA
"RT @WhiteHouse: .@POTUS cannot do it alone. Congress must act to enact a fairer federal sentencing system: https://t.co/eNv6u25429 https://…",FALSE,0,NA,2016-08-30 21:50:11,FALSE,NA,"770740423253909504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",858,TRUE,FALSE,NA,NA
"Summer's almost over, Senate leaders. #DoYourJob https://t.co/JOEchACJ6i",FALSE,5801,NA,2016-08-30 20:03:12,FALSE,NA,"770713502583369728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2073,FALSE,FALSE,NA,NA
"Have meaningful, fact-based conversations. Join OFA's Truth Team: https://t.co/R0cSASIGew. https://t.co/Fs4esnNcdD",FALSE,1703,NA,2016-08-30 18:08:24,FALSE,NA,"770684610715930624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",389,FALSE,FALSE,NA,NA
"Show off your pride in this movement—grab your Organizing&amp; tee: https://t.co/lFFWUSZljm. https://t.co/htUFnTNn28",FALSE,2486,NA,2016-08-30 15:35:45,FALSE,NA,"770646196561989632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",591,FALSE,FALSE,NA,NA
"Senate leaders must put country before party politics. Read why it's time to give Judge Garland a vote. https://t.co/zipWl7JgU2",FALSE,3477,NA,2016-08-29 21:15:13,FALSE,NA,"770369235998511104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1004,FALSE,FALSE,NA,NA
"It's not too late for Senate leaders to give Judge Garland a fair hearing and up-or-down vote. Say you agree. https://t.co/p48z2I8Mvr",FALSE,4638,NA,2016-08-29 19:10:14,FALSE,NA,"770337784343113728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1311,FALSE,FALSE,NA,NA
"Obstruction—especially when it comes to the Supreme Court—is nothing to be proud of, @SenateMajLdr. #DoYourJob https://t.co/FwsAnwqNH2",FALSE,7712,NA,2016-08-29 17:19:11,FALSE,NA,"770309835388661760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3228,FALSE,FALSE,NA,NA
"President Obama continues his track record of protecting millions of acres of federal land and water. Take a look: https://t.co/J2GXikEUvR",FALSE,7015,NA,2016-08-26 21:58:05,FALSE,NA,"769292859761537024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1958,FALSE,FALSE,NA,NA
"Speaking up is the first step. Let's build on our progress one conversation at a time. #WomensEqualityDay https://t.co/a0poSyIiqP",FALSE,7692,NA,2016-08-26 20:14:48,FALSE,NA,"769266869916184576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2633,FALSE,FALSE,NA,NA
"Say you'll continue the fight to make gender equality a reality in America: https://t.co/XusbC9I8l3 #WomensEqualityDay",FALSE,2288,NA,2016-08-26 18:45:53,FALSE,NA,"769244491316277249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",695,FALSE,FALSE,NA,NA
"We've come a long way, but there's still more to do to make sure women are truly treated equally. #WomensEqualityDay https://t.co/B7C0Nk27T5",FALSE,12478,NA,2016-08-26 17:03:56,FALSE,NA,"769218837371842560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4904,FALSE,FALSE,NA,NA
"Organize for change in your community, and look good doing it. https://t.co/1Flbtn2PQQ https://t.co/e5TkkUQI1A",FALSE,2790,NA,2016-08-26 15:34:22,FALSE,NA,"769196294732521472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",627,FALSE,FALSE,NA,NA
"""These are our American cathedrals, and they belong to you."" —Jonathan B. Jarvis, director of the @NatlParkService https://t.co/NbAXewqVsA",FALSE,5035,NA,2016-08-25 22:13:39,FALSE,NA,"768934388612554752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1409,FALSE,FALSE,NA,NA
"Happy 100th birthday, @NatlParkService. Here's to the next 100. #NPS100 https://t.co/LGShTB9l4x",FALSE,8622,NA,2016-08-25 20:24:41,FALSE,NA,"768906966936596480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2420,FALSE,FALSE,NA,NA
"RT @SecretaryJewell: .@NatlParkService <U+0001F4AF> bday is a great time to look to next century—connecting all Americans to parks &amp; conservation.SJ h…",FALSE,0,NA,2016-08-25 15:58:35,FALSE,NA,"768840000070791168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",420,TRUE,FALSE,NA,NA
"We need nine Supreme Court justices. The Senate needs to do its job and vote on Judge Garland: https://t.co/VbPUcviyZ2 #DoYourJob",FALSE,3298,NA,2016-08-24 21:35:17,FALSE,NA,"768562348575428608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",973,FALSE,FALSE,NA,NA
"This is nothing more than shameless partisanship. The Supreme Court should be held in higher regard. #DoYourJob https://t.co/I0TN3csv0O",FALSE,9732,NA,2016-08-24 20:32:39,FALSE,NA,"768546585735114752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3867,FALSE,FALSE,NA,NA
"Get important news delivered straight to your inbox—join the @OFA Truth Team: https://t.co/CQa3WGnBcB",FALSE,1222,NA,2016-08-24 18:44:34,FALSE,NA,"768519385669480448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",282,FALSE,FALSE,NA,NA
"Rhode Island just built America's first offshore wind farm, which will create clean energy and fight climate change. https://t.co/76pwc0JM3m",FALSE,6897,NA,2016-08-24 16:30:26,FALSE,NA,"768485628648431616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2735,FALSE,FALSE,NA,NA
"America's leadership in the fight against climate change pays off in more ways than one. #ActOnClimate https://t.co/tGK9Uu5l0C",FALSE,5941,NA,2016-08-24 15:17:29,FALSE,NA,"768467271580725248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1481,FALSE,FALSE,NA,NA
"RT @WhiteHouse: ""What I want the people of Louisiana to know is this—you’re not alone.""—@POTUS: https://t.co/6Uet2HpPXI https://t.co/d5yjHs…",FALSE,0,NA,2016-08-23 19:43:37,FALSE,NA,"768171858466254848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1048,TRUE,FALSE,NA,NA
"We can't wait any longer to restore our Supreme Court to full capacity. Tell Senate leaders: It's time for a vote. https://t.co/INKhdtm2rn",FALSE,4341,NA,2016-08-22 22:12:25,FALSE,NA,"767846915941605376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1223,FALSE,FALSE,NA,NA
"The Supreme Court isn't some partisan football to be kicked around. Senate leaders should stop treating it like one. https://t.co/akIkPCcxUM",FALSE,14076,NA,2016-08-22 19:31:02,FALSE,NA,"767806303486050305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4523,FALSE,FALSE,NA,NA
"Read why the Supreme Court needs nine justices, not shameless partisanship. https://t.co/8p9l6bSPcq",FALSE,2782,NA,2016-08-22 17:45:27,FALSE,NA,"767779732955947008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",820,FALSE,FALSE,NA,NA
"Get the facts. Cut through the noise with the @OFA Truth Team: https://t.co/4YNdcmVTED https://t.co/OlBqKSgLUZ",FALSE,2401,NA,2016-08-22 16:07:53,FALSE,NA,"767755176799195136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",570,FALSE,FALSE,NA,NA
"""We’ve protected more than 265 million acres of public lands and waters."" —President Obama https://t.co/TyJS4eBFr5",FALSE,5470,NA,2016-08-20 17:08:11,FALSE,NA,"767045577414696960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1126,FALSE,FALSE,NA,NA
"In the weekly address, President Obama commemorates the 100th anniversary of the @NatlParkService. https://t.co/TyJS4eBFr5",FALSE,3824,NA,2016-08-20 16:04:35,FALSE,NA,"767029573603164160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",745,FALSE,FALSE,NA,NA
"Another record broken. https://t.co/sw9XGUXWqX #ActOnClimate",FALSE,2726,NA,2016-08-19 19:16:26,FALSE,NA,"766715464122793984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1386,FALSE,FALSE,NA,NA
"Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: https://t.co/rNIKnWI2K2",FALSE,2706,NA,2016-08-19 17:14:06,FALSE,NA,"766684679940354048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",757,FALSE,FALSE,NA,NA
"Climate change is not too big of a challenge to solve. We're making good headway. #ActOnClimate https://t.co/s2yzyDqvNR",FALSE,8170,NA,2016-08-19 15:17:23,FALSE,NA,"766655304767385600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1947,FALSE,FALSE,NA,NA
"“Each month just gives another data point that makes the evidence stronger that we’re changing the climate.” https://t.co/QbFZXySQ86",FALSE,5795,NA,2016-08-18 21:59:23,FALSE,NA,"766394084235759616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2906,FALSE,FALSE,NA,NA
"Fifteen months in a row of record-breaking heat is a signal that can't be denied: We need to #ActOnClimate. https://t.co/pXnbiNYFP9",FALSE,10511,NA,2016-08-18 20:57:21,FALSE,NA,"766378474835677184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4934,FALSE,FALSE,NA,NA
"Get the facts, not the fluff—join the OFA Truth Team: https://t.co/ssz4MCTj7s",FALSE,1417,NA,2016-08-18 16:57:06,FALSE,NA,"766318013465321472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",346,FALSE,FALSE,NA,NA
"Carry what you need while organizing for change. https://t.co/PcxJtQcx2I https://t.co/cVvj9b3Mnq",FALSE,1916,NA,2016-08-18 15:50:06,FALSE,NA,"766301152254111744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",369,FALSE,FALSE,NA,NA
"New standards for heavy-duty trucks will cut 1.1 billion metric tons of carbon pollution through 2027. https://t.co/1BncKu28M3",FALSE,3790,NA,2016-08-17 21:18:52,FALSE,NA,"766021502881767424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",959,FALSE,FALSE,NA,NA
"Call on Congress to #DisarmHate. Add your name to support common-sense gun legislation: https://t.co/YvBX3rPILx",FALSE,2556,NA,2016-08-17 19:46:08,FALSE,NA,"765998165090639872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",711,FALSE,FALSE,NA,NA
"We shouldn't accept this as normal. #DisarmHate https://t.co/tqmaTawXXX",FALSE,7165,NA,2016-08-17 17:06:28,FALSE,NA,"765957980541980672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2356,FALSE,FALSE,NA,NA
"Doing nothing won't stop our country's gun violence epidemic. Congress must act to #DisarmHate. https://t.co/0kbF22nnm4",FALSE,14702,NA,2016-08-17 15:39:20,FALSE,NA,"765936053400113153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4198,FALSE,FALSE,NA,NA
"RT @WhiteHouse: Here's how today's new actions will spur innovation and promote more efficient vehicles: https://t.co/WoV9454Y4B https://t.…",FALSE,0,NA,2016-08-16 20:02:17,FALSE,NA,"765639841845436416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",451,TRUE,FALSE,NA,NA
"We’re taking important steps to help guarantee the basic security of paid family leave. https://t.co/yvRhINmIGA #LeadOnLeave",FALSE,2228,NA,2016-08-16 18:48:31,FALSE,NA,"765621277251870720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",548,FALSE,FALSE,NA,NA
"Senate leaders must stop obstructing our Supreme Court. Take a stand and show your support. https://t.co/1AaykUkmvn #DoYourJob",FALSE,3428,NA,2016-08-16 16:34:06,FALSE,NA,"765587449959419904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1062,FALSE,FALSE,NA,NA
"Reminder: It's the Senate's job to fairly consider Supreme Court nominees. #DoYourJob https://t.co/xrkYcRsLNw",FALSE,9248,NA,2016-08-16 14:52:05,FALSE,NA,"765561775257288704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2732,FALSE,FALSE,NA,NA
"Today, thousands of young DREAMers are able to fully contribute to our communities and our economy. https://t.co/szjWDVYm9X",FALSE,6655,NA,2016-08-15 20:48:38,FALSE,NA,"765289115847766017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1474,FALSE,FALSE,NA,NA
"Judge Garland deserves a fair hearing and an up-or-down vote. Add your voice and show your support: https://t.co/OVDjQVdx3v #DoYourJob",FALSE,3973,NA,2016-08-15 18:50:25,FALSE,NA,"765259366308073473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1186,FALSE,FALSE,NA,NA
"It’s not too late. Senate leaders can still make this right and give Judge Garland an up-or-down vote. https://t.co/ysc4UvluR0",FALSE,8539,NA,2016-08-15 17:07:35,FALSE,NA,"765233486701527040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2663,FALSE,FALSE,NA,NA
"Editorial boards around the country agree: Our judicial system is too important to be used as a political football. https://t.co/f1INOTKcmL",FALSE,3106,NA,2016-08-15 15:31:40,FALSE,NA,"765209349882904576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",946,FALSE,FALSE,NA,NA
"""There's no doubt that America has become a global leader in the fight against climate change."" —President Obama https://t.co/nuI6cbADqm",FALSE,5540,NA,2016-08-13 18:56:56,FALSE,NA,"764536229920735232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1130,FALSE,FALSE,NA,NA
"In the weekly address, President Obama discusses progress made in combating climate change—and what's left to do. https://t.co/nuI6cbADqm",FALSE,3627,NA,2016-08-13 17:44:19,FALSE,NA,"764517957045215232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",771,FALSE,FALSE,NA,NA
"Let's be clear: Senate leaders are playing political games with the Supreme Court. #DoYourJob https://t.co/EpPURJ3Dwa",FALSE,10028,NA,2016-08-12 21:55:01,FALSE,NA,"764218658319130624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3336,FALSE,FALSE,NA,NA
"The Clean Power Plan will improve the future health and well-being of our children and families. #ActOnClimate https://t.co/Kw09SczeRv",FALSE,5084,NA,2016-08-12 20:08:23,FALSE,NA,"764191822923108352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1331,FALSE,FALSE,NA,NA
"Not long ago, women could be charged more for health insurance—for being women. There's more to do: https://t.co/YQE99FTIoH #StandWithWomen",FALSE,2462,NA,2016-08-12 18:39:17,FALSE,NA,"764169400106815488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",618,FALSE,FALSE,NA,NA
